sg_uf;ds_cargo;nr_candidato;nm_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_tot_turno;cd_cargo;sg_ue;sq_candidato;sq_eleicao_divulga;qt_votos_nom_validos
SP;Deputado Federal;2816;SILVIA HELENA BUENDIA;PRTB;PRTB;1;Não eleito;6;SP;250001715888;2040602022;273
SP;Deputado Federal;2110;BEATRIZ BARBIERE OLIVEIRA;PCB;PCB;1;Não eleito;6;SP;250001640571;2040602022;4498
SP;Deputado Federal;1033;JONATAN SANTOS DE OLIVEIRA;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;SP;250001611869;2040602022;4187
SP;Deputado Federal;3007;VLADIMIR FRANCISCHINELLI ARRUDA LEITE;NOVO;NOVO;1;Suplente;6;SP;250001597667;2040602022;1345
SP;Deputado Federal;1299;RAFAEL ANTONIO DE SOUZA;PDT;PDT;1;Não eleito;6;SP;250001643727;2040602022;977
SP;Deputado Federal;2837;ELISANGELA MARIA FERREIRA;PRTB;PRTB;1;Não eleito;6;SP;250001715867;2040602022;216
SP;Deputado Federal;2122;RENATO BESCHIZZA VALENTIN;PCB;PCB;1;Não eleito;6;SP;250001640576;2040602022;558
SP;Deputado Federal;7780;MARCELO DE LIMA FERNANDES;SOLIDARIEDADE;SOLIDARIEDADE;1;Eleito por QP;6;SP;250001606067;2040602022;110430
SP;Deputado Federal;4035;FABIO ELY RAMOS;PSB;PSB;1;Suplente;6;SP;250001620291;2040602022;312
SP;Deputado Federal;3670;NATANAEL RODRIGUES DE PAULA;AGIR;AGIR;1;Não eleito;6;SP;250001717135;2040602022;132
SP;Deputado Federal;9025;ANDRÉA CRISTINA PRADELLA;PROS;PROS;1;Não eleito;6;SP;250001739238;2040602022;26
SP;Deputado Federal;7713;PAULO MARCELO SCHALLENBERGER;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;6;SP;250001606096;2040602022;853
SP;Deputado Federal;3611;JURACY FRANCISCO DE JESUS;AGIR;AGIR;1;Não eleito;6;SP;250001717190;2040602022;834
SP;Deputado Federal;5105;CARLOS ANTONIO FERREIRA DOS SANTOS;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620769;2040602022;698
SP;Deputado Federal;1078;BENEDITO ROBERTO ALVES FERREIRA;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;SP;250001611898;2040602022;92566
SP;Deputado Federal;7797;CLAUDIO FREITAS;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;6;SP;250001606100;2040602022;6527
SP;Deputado Federal;3014;SANDRA CAMARINHO DE MACEDO;NOVO;NOVO;1;Suplente;6;SP;250001597679;2040602022;595
SP;Deputado Federal;3032;MARCOS ANTONIO DE CARVALHO LUCAS;NOVO;NOVO;1;Suplente;6;SP;250001597698;2040602022;3728
SP;Deputado Federal;5507;MARIA APARECIDA PINTO;PSD;PSD;1;Suplente;6;SP;250001604938;2040602022;1279
SP;Deputado Federal;3340;HELOIZA RAVASQ DA SILVA;PMN;PMN;1;Não eleito;6;SP;250001613958;2040602022;460
SP;Deputado Federal;1519;JULIANE LAURA CAMOLESI GALLO;MDB;MDB;1;Suplente;6;SP;250001611225;2040602022;2476
SP;Deputado Federal;7092;ELIAS ARACATI PAIVA;AVANTE;AVANTE;1;Não eleito;6;SP;250001622096;2040602022;1296
SP;Deputado Federal;3674;DAGMAR PEREIRA DE SOUZA MOITINHO DE LIMA CRUZ;AGIR;AGIR;1;Não eleito;6;SP;250001717161;2040602022;333
SP;Deputado Federal;1084;RENATA BANHARA PEIXOTO MARCONDES;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;SP;250001611858;2040602022;2494
SP;Deputado Federal;1545;ROBERTO RUFCA DE OLIVEIRA;MDB;MDB;1;Suplente;6;SP;250001611224;2040602022;2541
SP;Deputado Federal;9042;MARIANA CRISTINA PONTES PAPAIZ;PROS;PROS;1;Não eleito;6;SP;250001677911;2040602022;10
SP;Deputado Federal;1996;LUIZ SCALEA;PODE;PODE;1;Suplente;6;SP;250001610314;2040602022;6818
SP;Deputado Federal;1517;ADENILSON SILVA ALVES;MDB;MDB;1;Suplente;6;SP;250001611219;2040602022;4502
SP;Deputado Federal;4052;CIBELE FRAGOSO BOTELHO;PSB;PSB;1;Suplente;6;SP;250001620287;2040602022;473
SP;Deputado Federal;3540;ROSANGELA CARDOSO;PMB;PMB;1;Não eleito;6;SP;250001635954;2040602022;178
SP;Deputado Federal;3377;ELIZANGELA MOREIRA SOARES DE SOUZA;PMN;PMN;1;Não eleito;6;SP;250001613950;2040602022;233
SP;Deputado Federal;1434;NEFI ANTONIO CASTRO TALES;PTB;PTB;1;Não eleito;6;SP;250001604845;2040602022;749
SP;Deputado Federal;1553;RUI CARLOS VINCENZI;MDB;MDB;1;Suplente;6;SP;250001611247;2040602022;742
SP;Deputado Federal;1404;SILVIO ROMERO DE MAGALHAES LEITE;PTB;PTB;1;Não eleito;6;SP;250001604842;2040602022;1442
SP;Deputado Federal;1202;SEBASTIAO FARIAS PAIVA;PDT;PDT;1;Não eleito;6;SP;250001643734;2040602022;569
SP;Deputado Federal;5109;EMERSON LUIZ DA CRUZ;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620744;2040602022;91
SP;Deputado Federal;1962;JOSE WANDERLEY DE ANDRADE;PODE;PODE;1;Suplente;6;SP;250001610262;2040602022;5202
SP;Deputado Federal;1297;GLAUCE KELLY DOS SANTOS ADÃO LIMA;PDT;PDT;1;Não eleito;6;SP;250001643757;2040602022;109
SP;Deputado Federal;4480;ANTONIO GOULART DOS REIS;UNIÃO;UNIÃO;1;Suplente;6;SP;250001602046;2040602022;42365
SP;Deputado Federal;1980;WANESSA SOUSA BOMFIM;PODE;PODE;1;Suplente;6;SP;250001610293;2040602022;3120
SP;Deputado Federal;1919;RENATA HELLMEISTER DE ABREU MELO;PODE;PODE;1;Eleito por QP;6;SP;250001610258;2040602022;180247
SP;Deputado Federal;1175;GLAUCIA DE MATOS BERNARDO;PP;PP;1;Suplente;6;SP;250001611980;2040602022;62
SP;Deputado Federal;5116;REINALDO GUIMARÃES MOTA;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620768;2040602022;619
SP;Deputado Federal;5557;SUSANA LAMBERT DE BRITO SILVA;PSD;PSD;1;Suplente;6;SP;250001604941;2040602022;359
SP;Deputado Federal;2298;SAMIRA SILOTI;PL;PL;1;Suplente;6;SP;250001611370;2040602022;946
SP;Deputado Federal;4409;RICARDO MURILO COGHI;UNIÃO;UNIÃO;1;Suplente;6;SP;250001602064;2040602022;10607
SP;Deputado Federal;4569;JOAO NAVES NETO;PSDB;CIDADANIA / PSDB;1;Suplente;6;SP;250001612133;2040602022;1856
SP;Deputado Federal;3040;CESAR MAX DE LIMA VIEIRA;NOVO;NOVO;1;Suplente;6;SP;250001597664;2040602022;622
SP;Deputado Federal;2269;LILIANE GONÇALVES VENTURA LOPES;PL;PL;1;Suplente;6;SP;250001611309;2040602022;8193
SP;Deputado Federal;1169;PASCOAL SOUZA SILVA;PP;PP;1;Não eleito;6;SP;250001612002;2040602022;0
SP;Deputado Federal;1154;JOÃO LUIZ LEITE;PP;PP;1;Suplente;6;SP;250001612012;2040602022;538
SP;Deputado Federal;5115;JESSICA VILOCANIA SEVERINO;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620707;2040602022;1168
SP;Deputado Federal;1027;PIERPAOLO PAGANO;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;SP;250001611864;2040602022;524
SP;Deputado Federal;2250;RICARDO DE AQUINO SALLES;PL;PL;1;Eleito por QP;6;SP;250001611315;2040602022;640918
SP;Deputado Federal;1969;EUCLIDES ROBERTO FERREIRA;PODE;PODE;1;Suplente;6;SP;250001610284;2040602022;540
SP;Deputado Federal;1515;LUIZ FELIPE BALEIA TENUTO ROSSI;MDB;MDB;1;Eleito por QP;6;SP;250001611251;2040602022;236463
SP;Deputado Federal;5067;FLÁVIO SILVA FILHO;PSOL;REDE / PSOL;1;Suplente;6;SP;250001613789;2040602022;56
SP;Deputado Federal;7010;JOSÉ EDVALDO BRITO;AVANTE;AVANTE;1;Não eleito;6;SP;250001622061;2040602022;8321
SP;Deputado Federal;1000;CELSO UBIRAJARA RUSSOMANNO;REPUBLICANOS;REPUBLICANOS;1;Eleito por QP;6;SP;250001611882;2040602022;305520
SP;Deputado Federal;1313;RUI GOETHE DA COSTA FALCÃO;PT;PT / PV / PC do B;1;Eleito por QP;6;SP;250001610672;2040602022;193990
SP;Deputado Federal;7700;DAVID JOSE BUENO GOMES;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;6;SP;250001606104;2040602022;0
SP;Deputado Federal;4065;ARIADNA THALIA DA SILVA ARANTES;PSB;PSB;1;Suplente;6;SP;250001620254;2040602022;4885
SP;Deputado Federal;3017;LILIAN MARIA COSTA MANSUR ANDRADE;NOVO;NOVO;1;Suplente;6;SP;250001597691;2040602022;2943
SP;Deputado Federal;4500;CARLOS HENRIQUE FOCESI SAMPAIO;PSDB;CIDADANIA / PSDB;1;Eleito por média;6;SP;250001612116;2040602022;98102
SP;Deputado Federal;5149;RAFAEL ANGELO ABUD;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620774;2040602022;196
SP;Deputado Federal;1365;PAULO APARECIDO SILVA CAYRES;PT;PT / PV / PC do B;1;Suplente;6;SP;250001610648;2040602022;15610
SP;Deputado Federal;3355;JOSÉ AUGUSTO BARBOSA DA SILVA;PMN;PMN;1;Não eleito;6;SP;250001613964;2040602022;358
SP;Deputado Federal;4041;LUZIMAR RODRIGUES DA SILVA;PSB;PSB;1;Suplente;6;SP;250001620295;2040602022;6270
SP;Deputado Federal;7051;CLAUDINEI ALEXANDRE PIRES;AVANTE;AVANTE;1;Não eleito;6;SP;250001622051;2040602022;2532
SP;Deputado Federal;4046;WILSON LIMA DA SILVA;PSB;PSB;1;Suplente;6;SP;250001651384;2040602022;645
SP;Deputado Federal;2842;BEATRIZ CAROLINA REIS;PRTB;PRTB;1;Não eleito;6;SP;250001715871;2040602022;0
SP;Deputado Federal;1999;MÁRIO COVAS NETO;PODE;PODE;1;Suplente;6;SP;250001610260;2040602022;4954
SP;Deputado Federal;1010;MARCOS ANTONIO PEREIRA;REPUBLICANOS;REPUBLICANOS;1;Eleito por QP;6;SP;250001611863;2040602022;231626
SP;Deputado Federal;4520;IVAN RENATO DE LIMA;PSDB;CIDADANIA / PSDB;1;Suplente;6;SP;250001612103;2040602022;3653
SP;Deputado Federal;3614;ELIANA OLIVEIRA DE LIMA;AGIR;AGIR;1;Não eleito;6;SP;250001717126;2040602022;169
SP;Deputado Federal;1025;CARLOS MINORU ISHIKO;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;SP;250001611904;2040602022;1086
SP;Deputado Federal;4508;ELTON FRANCISCO DE BRITO;PSDB;CIDADANIA / PSDB;1;Suplente;6;SP;250001612128;2040602022;875
SP;Deputado Federal;1880;ALEXANDRE LUÍS NOBRE TERRERI;REDE;REDE / PSOL;1;Suplente;6;SP;250001613766;2040602022;487
SP;Deputado Federal;1116;ANTONIO PEREIRA DOS SANTOS;PP;PP;1;Suplente;6;SP;250001612011;2040602022;1571
SP;Deputado Federal;3350;ELIMARA LOTERIO DA SILVA DIAS;PMN;PMN;1;Não eleito;6;SP;250001613947;2040602022;26
SP;Deputado Federal;5112;JOSÉ ANTONIO DE GÓES FILHO;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620718;2040602022;791
SP;Deputado Federal;5150;JOSÉ EDINALDO DE OLIVEIRA;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620736;2040602022;1209
SP;Deputado Federal;9050;FERNANDA DE ARAÚJO COSTA;PROS;PROS;1;Não eleito;6;SP;250001677926;2040602022;281
SP;Deputado Federal;4050;WILLIAM GABRIEL CALLEGARO;PSB;PSB;1;Suplente;6;SP;250001620297;2040602022;3921
SP;Deputado Federal;2824;JESSICA PASCOAL ALVES;PRTB;PRTB;1;Não eleito;6;SP;250001715899;2040602022;128
SP;Deputado Federal;1548;SUELY APARECIDA ANTONIO;MDB;MDB;1;Suplente;6;SP;250001611272;2040602022;697
SP;Deputado Federal;2074;VANDERCI EDUARDO PEREIRA;PSC;PSC;1;Suplente;6;SP;250001643922;2040602022;301
SP;Deputado Federal;4048;ORLANDO MENGATTI FILHO;PSB;PSB;1;Suplente;6;SP;250001620286;2040602022;2866
SP;Deputado Federal;3077;MONICA ROSENBERG BRAIZAT;NOVO;NOVO;1;Suplente;6;SP;250001597700;2040602022;11655
SP;Deputado Federal;3689;MANOEL DOS SANTOS SILVA IRMAO;AGIR;AGIR;1;Não eleito;6;SP;250001717162;2040602022;230
SP;Deputado Federal;2080;RODOLFO FRANCISCO DE SOUZA;PSC;PSC;1;Suplente;6;SP;250001643883;2040602022;3381
SP;Deputado Federal;2219;DULCINEIA LOPES DE OLIVEIRA;PL;PL;1;Suplente;6;SP;250001611364;2040602022;7234
SP;Deputado Federal;2880;HERMES RODRIGUES NERY;PRTB;PRTB;1;Não eleito;6;SP;250001715845;2040602022;6481
SP;Deputado Federal;2221;VANESSA FERREIRA GOMES;PL;PL;1;Suplente;6;SP;250001611312;2040602022;6755
SP;Deputado Federal;4066;NILTON LOURENÇO CANDIDO;PSB;PSB;1;Suplente;6;SP;250001620269;2040602022;1755
SP;Deputado Federal;2731;LÉA PICELLI;DC;DC;1;Não eleito;6;SP;250001695285;2040602022;74
SP;Deputado Federal;4471;RICARDO DA SILVA SAIBRO;UNIÃO;UNIÃO;1;Suplente;6;SP;250001651722;2040602022;2221
SP;Deputado Federal;3309;ELISANGELA BRITO DO NASCIMENTO;PMN;PMN;1;Não eleito;6;SP;250001694707;2040602022;140
SP;Deputado Federal;7718;KOYU IHA;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;6;SP;250001606071;2040602022;822
SP;Deputado Federal;3675;EDER DIAS MASCARENHAS;AGIR;AGIR;1;Não eleito;6;SP;250001717168;2040602022;931
SP;Deputado Federal;1384;JACQUELINE CHANEL;PT;PT / PV / PC do B;1;Suplente;6;SP;250001610690;2040602022;489
SP;Deputado Federal;1582;ELIANA MARUCCI COSTA MIRANDA;MDB;MDB;1;Suplente;6;SP;250001611232;2040602022;444
SP;Deputado Federal;1153;GEOVANIA DE SOUSA OLIVEIRA QUEIROZ;PP;PP;1;Não eleito;6;SP;250001611960;2040602022;0
SP;Deputado Federal;4585;ANDRÉ SACCO JUNIOR;PSDB;CIDADANIA / PSDB;1;Suplente;6;SP;250001612113;2040602022;5976
SP;Deputado Federal;2242;VINICIUS TADEU SATTIN RODRIGUES;PL;PL;1;Suplente;6;SP;250001611313;2040602022;29760
SP;Deputado Federal;2231;RICARDO DA CRUZ FERNANDES;PL;PL;1;Suplente;6;SP;250001611358;2040602022;2816
SP;Deputado Federal;7097;ANA FLÁVIA DE FARIAS ZENAIDE;AVANTE;AVANTE;1;Não eleito;6;SP;250001622082;2040602022;145
SP;Deputado Federal;9027;FATIMA APARECIDA SANTOS DE SOUZA;PROS;PROS;1;Não eleito;6;SP;250001738899;2040602022;699
SP;Deputado Federal;1085;VINICIUS RAPOZO DE CARVALHO;REPUBLICANOS;REPUBLICANOS;1;Eleito por QP;6;SP;250001611851;2040602022;113009
SP;Deputado Federal;2722;ROBERTO ALVES DOS SANTOS;DC;DC;1;Não eleito;6;SP;250001695269;2040602022;0
SP;Deputado Federal;1127;GERALDA MARIA DE LIMA;PP;PP;1;Suplente;6;SP;250001611979;2040602022;1025
SP;Deputado Federal;4414;JULIANA DE PAULA LOURO TENÓRIO;UNIÃO;UNIÃO;1;Suplente;6;SP;250001602040;2040602022;2137
SP;Deputado Federal;5138;ARMANDO INFANTI JUNIOR;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620776;2040602022;511
SP;Deputado Federal;2099;DANIEL DE ANDRADE VIEIRA;PSC;PSC;1;Suplente;6;SP;250001643887;2040602022;1322
SP;Deputado Federal;4058;ECLAIR PIRES DE SOUZA;PSB;PSB;1;Suplente;6;SP;250001651399;2040602022;132
SP;Deputado Federal;1095;ADEMILSON DA CONCEIÇÃO CUNHA;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;SP;250001652609;2040602022;634
SP;Deputado Federal;3003;CLEVERSON FIUZA ALVES;NOVO;NOVO;1;Suplente;6;SP;250001597678;2040602022;641
SP;Deputado Federal;2026;ELAINE CRISTINA GONÇALVES AMORIM;PSC;PSC;1;Suplente;6;SP;250001643905;2040602022;523
SP;Deputado Federal;1361;GERALDO MARTINS DE SOUZA;PT;PT / PV / PC do B;1;Suplente;6;SP;250001610707;2040602022;4775
SP;Deputado Federal;5124;APARECIDA SOUZA LIBERALINO ALVES;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620756;2040602022;238
SP;Deputado Federal;2843;ANGELA ISABEL RODRIGUES;PRTB;PRTB;1;Não eleito;6;SP;250001715879;2040602022;42
SP;Deputado Federal;2067;THIAGO HENRIQUE DA SILVA DORIGAN;PSC;PSC;1;Suplente;6;SP;250001643866;2040602022;279
SP;Deputado Federal;4089;DANIEL AUGUSTO SILVA CURY;PSB;PSB;1;Suplente;6;SP;250001620258;2040602022;2844
SP;Deputado Federal;4034;RENATO CARVALHO DONATO;PSB;PSB;1;Suplente;6;SP;250001620303;2040602022;1951
SP;Deputado Federal;1358;ALENCAR SANTANA BRAGA;PT;PT / PV / PC do B;1;Eleito por QP;6;SP;250001610663;2040602022;139223
SP;Deputado Federal;5021;LUIZA ERUNDINA DE SOUSA;PSOL;REDE / PSOL;1;Eleito por QP;6;SP;250001613809;2040602022;113983
SP;Deputado Federal;1959;JOSÉ LEMES SOARES;PODE;PODE;1;Suplente;6;SP;250001610285;2040602022;1749
SP;Deputado Federal;4043;NORMANDO COSTA DE ANDRADE FILHO;PSB;PSB;1;Suplente;6;SP;250001653333;2040602022;103
SP;Deputado Federal;2230;MARCIO TADEU ANHAIA DE LEMOS;PL;PL;1;Suplente;6;SP;250001611361;2040602022;61546
SP;Deputado Federal;9097;JÓ RODRIGUES COSTA DO NASCIMENTO;PROS;PROS;1;Não eleito;6;SP;250001677898;2040602022;131
SP;Deputado Federal;1143;ELIZARDE DA SILVA SOUSA;PP;PP;1;Suplente;6;SP;250001611965;2040602022;806
SP;Deputado Federal;2081;CLAUDIA CRISTINA DA SILVA COSTA;PSC;PSC;1;Suplente;6;SP;250001643870;2040602022;98
SP;Deputado Federal;5559;RENATO TADEU DE OLIVEIRA PAIVA;PSD;PSD;1;Suplente;6;SP;250001604981;2040602022;1176
SP;Deputado Federal;1215;GERALDO JERÔNIMO GONÇALVES;PDT;PDT;1;Não eleito;6;SP;250001643744;2040602022;462
SP;Deputado Federal;9012;SERGIO ZULMIRO LITHOLDO;PROS;PROS;1;Não eleito;6;SP;250001677885;2040602022;1681
SP;Deputado Federal;3679;VERA LÚCIA SANTOS DE FRANÇA;AGIR;AGIR;1;Não eleito;6;SP;250001717157;2040602022;100
SP;Deputado Federal;4001;CICERO ANTONIO DA SILVA;PSB;PSB;1;Suplente;6;SP;250001620257;2040602022;7181
SP;Deputado Federal;4544;ADRIANA GLEDYS ZINK;PSDB;CIDADANIA / PSDB;1;Suplente;6;SP;250001726455;2040602022;4439
SP;Deputado Federal;4432;ALEX MACEDO DE SOUZA;UNIÃO;UNIÃO;1;Suplente;6;SP;250001602051;2040602022;1619
SP;Deputado Federal;1538;LUIZ FELIPE DE LIMA SANTOS;MDB;MDB;1;Suplente;6;SP;250001611245;2040602022;703
SP;Deputado Federal;7016;LUCIANO LEMOS MEGA;AVANTE;AVANTE;1;Não eleito;6;SP;250001622069;2040602022;6928
SP;Deputado Federal;1277;MARCO ANTÔNIO FACCAS;PDT;PDT;1;Não eleito;6;SP;250001643739;2040602022;594
SP;Deputado Federal;3606;ADELSON DE SOUZA PENHA;AGIR;AGIR;1;Não eleito;6;SP;250001717170;2040602022;313
SP;Deputado Federal;1138;ANTONIO CARLOS DE SOUZA SANTANA;PP;PP;1;Suplente;6;SP;250001611972;2040602022;6274
SP;Deputado Federal;2079;ANA PAULA TOSIN;PSC;PSC;1;Suplente;6;SP;250001643889;2040602022;445
SP;Deputado Federal;1595;EDVAM RAMOS DE SOUZA;MDB;MDB;1;Suplente;6;SP;250001611257;2040602022;616
SP;Deputado Federal;1433;RAFAEL ALBANEZ;PTB;PTB;1;Não eleito;6;SP;250001604879;2040602022;1429
SP;Deputado Federal;2290;GUILHERME MURARO DERRITE;PL;PL;1;Eleito por QP;6;SP;250001611359;2040602022;239772
SP;Deputado Federal;7737;CLEUZA BORDIN QUEIROZ DA SILVA;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;6;SP;250001606102;2040602022;248
SP;Deputado Federal;3577;STEVEN SANTOS DE LIMA;PMB;PMB;1;Não eleito;6;SP;250001635939;2040602022;146
SP;Deputado Federal;2077;MARCELO CANDIDO LOPES SIMÕES;PSC;PSC;1;Suplente;6;SP;250001643917;2040602022;2197
SP;Deputado Federal;1332;REINALDO FRANCO DE SOUZA;PT;PT / PV / PC do B;1;Suplente;6;SP;250001610671;2040602022;3428
SP;Deputado Federal;7738;HENRI DIAS;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;6;SP;250001606062;2040602022;2482
SP;Deputado Federal;5567;WALLACE COSTA LANDIM;PSD;PSD;1;Suplente;6;SP;250001604985;2040602022;1444
SP;Deputado Federal;1499;MICHAEL DELLA TORRE NETO;PTB;PTB;1;Não eleito;6;SP;250001604857;2040602022;975
SP;Deputado Federal;4517;ANA CLAUDIA CARLETTO;PSDB;CIDADANIA / PSDB;1;Suplente;6;SP;250001612136;2040602022;5722
SP;Deputado Federal;5142;FERNANDO CHIARELLI;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620739;2040602022;3373
SP;Deputado Federal;1199;EDICARLOS VIEIRA;PP;PP;1;Suplente;6;SP;250001611956;2040602022;14841
SP;Deputado Federal;9005;MARTHA VANIA LOPES IWASAKI;PROS;PROS;1;Não eleito;6;SP;250001677877;2040602022;52
SP;Deputado Federal;1505;MARCOS ANTONIO PALERMO;MDB;MDB;1;Suplente;6;SP;250001611264;2040602022;7103
SP;Deputado Federal;3677;KELLY PIRES FREITAS;AGIR;AGIR;1;Não eleito;6;SP;250001717191;2040602022;131
SP;Deputado Federal;3511;MIRIAN LEE;PMB;PMB;1;Não eleito;6;SP;250001635949;2040602022;552
SP;Deputado Federal;3654;JOSE GERALDO DE CARVALHO;AGIR;AGIR;1;Não eleito;6;SP;250001717186;2040602022;0
SP;Deputado Federal;1801;BRAZ HENRIQUE TELES;REDE;REDE / PSOL;1;Suplente;6;SP;250001613767;2040602022;232
SP;Deputado Federal;3357;AMARO MACHADO SOARES NETO;PMN;PMN;1;Não eleito;6;SP;250001613939;2040602022;88
SP;Deputado Federal;4419;ALEXANDRE MANOEL LEME;UNIÃO;UNIÃO;1;Suplente;6;SP;250001602029;2040602022;1242
SP;Deputado Federal;3344;PAULO ROBERTO DE ABREU;PMN;PMN;1;Não eleito;6;SP;250001613975;2040602022;505
SP;Deputado Federal;7004;MARCOS ANTONIO LELIS MOREIRA;AVANTE;AVANTE;1;Não eleito;6;SP;250001622092;2040602022;6664
SP;Deputado Federal;5051;MARIA APARECIDA FAUSTINO FERNANDES;PSOL;REDE / PSOL;1;Suplente;6;SP;250001613781;2040602022;872
SP;Deputado Federal;1412;WELDER DOUGLAS DA SILVA;PTB;PTB;1;Não eleito;6;SP;250001604840;2040602022;3196
SP;Deputado Federal;1468;MARCELO ROSSI DOS SANTOS;PTB;PTB;1;Não eleito;6;SP;250001604864;2040602022;7612
SP;Deputado Federal;2969;PAULO BEZERRA DE MELO;PCO;PCO;1;Não eleito;6;SP;250001700020;2040602022;169
SP;Deputado Federal;3669;EDER SOLDERA BORGHETTI;AGIR;AGIR;1;Não eleito;6;SP;250001717125;2040602022;878
SP;Deputado Federal;1476;ANDERSON GONDIM SAMPAIO;PTB;PTB;1;Não eleito;6;SP;250001604815;2040602022;267
SP;Deputado Federal;1520;SIMONE APARECIDA CURRALADAS DOS SANTOS;MDB;MDB;1;Eleito por média;6;SP;250001611242;2040602022;97730
SP;Deputado Federal;9055;DURVAL LOPES ORLATO;PROS;PROS;1;Não eleito;6;SP;250001677924;2040602022;6331
SP;Deputado Federal;1449;VAGNER BERTI;PTB;PTB;1;Não eleito;6;SP;250001604874;2040602022;557
SP;Deputado Federal;1178;MARCOS APARECIDO VARGAS;PP;PP;1;Suplente;6;SP;250001612019;2040602022;797
SP;Deputado Federal;1473;JOSE CARLOS FERREIRA BARBOSA;PTB;PTB;1;Não eleito;6;SP;250001738807;2040602022;62
SP;Deputado Federal;1474;BOLIVAR FUNDÃO FILHO;PTB;PTB;1;Não eleito;6;SP;250001604861;2040602022;402
SP;Deputado Federal;2155;EDUARDO CAMILO TERRA DOS SANTOS;PCB;PCB;1;Não eleito;6;SP;250001640572;2040602022;522
SP;Deputado Federal;1087;ELIANE DE SOUSA ALVES MACHADO;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;SP;250001611845;2040602022;93305
SP;Deputado Federal;1922;PAULO ROBERTO DE CAMPOS;PODE;PODE;1;Suplente;6;SP;250001610268;2040602022;24790
SP;Deputado Federal;1978;RICARDO HOLZ VIDAL DOS SANTOS;PODE;PODE;1;Suplente;6;SP;250001610281;2040602022;2177
SP;Deputado Federal;4426;MAYRA LARISSA COSTA MIRANDA;UNIÃO;UNIÃO;1;Suplente;6;SP;250001602058;2040602022;1530
SP;Deputado Federal;5133;SÉRGIO AUGUSTO SILVA;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620722;2040602022;6201
SP;Deputado Federal;4310;PATRÍCIA SIMÕES VEDRANO;PV;PT / PV / PC do B;1;Suplente;6;SP;250001610683;2040602022;502
SP;Deputado Federal;4098;SEVERINO FRANCISCO DA COSTA;PSB;PSB;1;Suplente;6;SP;250001651397;2040602022;830
SP;Deputado Federal;2744;EDIVALDO CORREIA DE OLIVEIRA;DC;DC;1;Não eleito;6;SP;250001695280;2040602022;202
SP;Deputado Federal;2997;TIAGO PIRES;PCO;PCO;1;Não eleito;6;SP;250001700021;2040602022;307
SP;Deputado Federal;3012;ANTONIO CARLOS DA MOTTA;NOVO;NOVO;1;Suplente;6;SP;250001597683;2040602022;1143
SP;Deputado Federal;4403;ANA CRISTINA ELIAS LOURENÇO;UNIÃO;UNIÃO;1;Suplente;6;SP;250001651718;2040602022;650
SP;Deputado Federal;5010;GUILHERME CASTRO BOULOS;PSOL;REDE / PSOL;1;Eleito por QP;6;SP;250001613761;2040602022;1001472
SP;Deputado Federal;9020;IRINEU APARECIDO ORTOLANI;PROS;PROS;1;Não eleito;6;SP;250001677896;2040602022;105
SP;Deputado Federal;9075;DECIO COUTO CLEMENTE;PROS;PROS;1;Não eleito;6;SP;250001677894;2040602022;189
SP;Deputado Federal;2226;FERNANDO LISBOA DA CONCEIÇÃO;PL;PL;1;Suplente;6;SP;250001611341;2040602022;25294
SP;Deputado Federal;1119;GILMAR ROTTA;PP;PP;1;Suplente;6;SP;250001611966;2040602022;11986
SP;Deputado Federal;4026;JACQUELINE COPQUE DE SANT'ANNA PEREIRA;PSB;PSB;1;Suplente;6;SP;250001620278;2040602022;148
SP;Deputado Federal;1051;CARLOS EDUARDO MARCHESI TROMBINI;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;SP;250001611873;2040602022;3046
SP;Deputado Federal;7033;JOSE SILVA MIGUEL JUNIOR;AVANTE;AVANTE;1;Não eleito;6;SP;250001622087;2040602022;0
SP;Deputado Federal;3604;GERALDO RODRIGUES GUILHERME;AGIR;AGIR;1;Não eleito;6;SP;250001717134;2040602022;0
